x,y,track_fid,track_seg_id,track_seg_point_id,ele
138.90205,35.352501,0,0,705,591.8
138.901951,35.352483,0,0,706,592.4
138.901854,35.352466,0,0,707,592.8
138.901757,35.352451,0,0,708,593.2
138.901661,35.352435,0,0,709,593.6
138.901563,35.352413,0,0,710,594.2
138.901464,35.35239,0,0,711,594.8
138.90137,35.35237,0,0,712,595.4
138.901275,35.352353,0,0,713,596
138.901179,35.352335,0,0,714,596.6
138.901086,35.352313,0,0,715,597
138.900991,35.352293,0,0,716,597.4
138.900901,35.352275,0,0,717,597.6
138.90081,35.352256,0,0,718,598
138.900724,35.352235,0,0,719,598.2
138.900634,35.352217,0,0,720,598.4
138.900543,35.352197,0,0,721,598.6
138.900454,35.352176,0,0,722,598.8
138.900454,35.352176,0,0,723,599
138.900276,35.352142,0,0,724,599.2
138.900186,35.352127,0,0,725,599.4
138.900098,35.352111,0,0,726,599.8
138.900003,35.352093,0,0,727,600.2
138.899911,35.352074,0,0,728,600.6
138.899843,35.352062,0,0,729,600.8
138.899776,35.35205,0,0,730,601
138.899642,35.352025,0,0,731,601.4
138.899597,35.352019,0,0,732,601.6
138.899552,35.352012,0,0,733,601.6
138.899419,35.351992,0,0,734,602
138.899375,35.351985,0,0,735,602.8
138.899289,35.351971,0,0,736,603.6
138.899203,35.351956,0,0,737,604.2
138.899114,35.351938,0,0,738,604.6
138.899025,35.351919,0,0,739,605.2
138.898936,35.3519,0,0,740,605.6
138.898848,35.351883,0,0,741,605.8
138.898759,35.351865,0,0,742,606
138.898669,35.351849,0,0,743,606.2
138.89858,35.351833,0,0,744,606.2
138.898492,35.351818,0,0,745,606.2
138.898403,35.351803,0,0,746,606.2
138.898314,35.351787,0,0,747,606.4
138.898225,35.35177,0,0,748,607
138.898137,35.351752,0,0,749,607.6
138.89805,35.351734,0,0,750,608.4
138.897961,35.351717,0,0,751,608.8
138.897875,35.351701,0,0,752,609.2
138.89779,35.351686,0,0,753,610
138.897705,35.351672,0,0,754,610.4
138.89762,35.351655,0,0,755,610.8
138.897536,35.351639,0,0,756,611.2
138.897453,35.351624,0,0,757,611.6
138.89737,35.351614,0,0,758,611.8
138.897286,35.351605,0,0,759,611.8
138.897202,35.351593,0,0,760,612
138.89712,35.35158,0,0,761,612.2
138.897035,35.351567,0,0,762,612.6
138.896951,35.351557,0,0,763,613.2
138.896866,35.351548,0,0,764,614.2
138.896785,35.351541,0,0,765,614.6
138.896702,35.351531,0,0,766,615
138.896621,35.351519,0,0,767,615.4
138.896541,35.351509,0,0,768,616
138.896461,35.351499,0,0,769,616.4
138.89638,35.351486,0,0,770,616.8
138.896302,35.351471,0,0,771,617.2
138.896222,35.351457,0,0,772,617.8
138.896142,35.351445,0,0,773,618
138.896062,35.351432,0,0,774,618.4
138.895985,35.351415,0,0,775,618.6
138.895908,35.35139,0,0,776,618.6
138.895831,35.351366,0,0,777,618.8
138.895759,35.351343,0,0,778,619
138.895684,35.351326,0,0,779,619.4
138.895605,35.351325,0,0,780,620
138.895535,35.351352,0,0,781,620.4
138.895479,35.351396,0,0,782,620.6
138.895435,35.351458,0,0,783,620.8
138.895392,35.351524,0,0,784,621
138.895342,35.351582,0,0,785,621.4
138.895262,35.35165,0,0,786,621.8
138.895235,35.351669,0,0,787,622
138.895132,35.351732,0,0,788,622.6
138.895082,35.351758,0,0,789,623.6
138.895033,35.351779,0,0,790,625
138.894985,35.351796,0,0,791,626.2
138.894939,35.351814,0,0,792,627.4
138.894916,35.351821,0,0,793,628.4
138.894893,35.351827,0,0,794,629
138.894844,35.351844,0,0,795,629.8
138.894805,35.351869,0,0,796,630.4
138.89478,35.351901,0,0,797,631
138.894772,35.351937,0,0,798,631.6
138.894778,35.351975,0,0,799,632.4
138.894794,35.35201,0,0,800,633
138.894851,35.352065,0,0,801,633.8
138.894871,35.352076,0,0,802,634.4
138.894892,35.352086,0,0,803,635.2
138.894931,35.352106,0,0,804,635.6
138.894969,35.352127,0,0,805,636
138.895003,35.352151,0,0,806,636.4
138.89504,35.352169,0,0,807,637
138.895076,35.352186,0,0,808,637.4
138.895118,35.352201,0,0,809,638
138.895163,35.352213,0,0,810,638.6
138.895207,35.352231,0,0,811,639.2
138.89525,35.352247,0,0,812,639.8
138.89529,35.352262,0,0,813,640.4
138.895332,35.352287,0,0,814,641
138.895381,35.352306,0,0,815,641.6
138.895424,35.352327,0,0,816,642.2
138.895464,35.352346,0,0,817,642.8
138.895503,35.352362,0,0,818,643.2
138.895533,35.352387,0,0,819,643.8
138.895557,35.352423,0,0,820,644
138.895584,35.352459,0,0,821,644.4
138.895613,35.352504,0,0,822,645
138.895641,35.35255,0,0,823,645.6
138.895663,35.352583,0,0,824,646.2
138.895685,35.352611,0,0,825,647
138.895702,35.352645,0,0,826,647.6
138.895724,35.352724,0,0,827,648.2
138.895729,35.352744,0,0,828,648.6
138.895734,35.352763,0,0,829,649
138.895739,35.352841,0,0,830,649.4
138.895738,35.352861,0,0,831,650
138.895737,35.35288,0,0,832,650.6
138.895726,35.352918,0,0,833,651
138.895705,35.352954,0,0,834,651.6
138.895684,35.352987,0,0,835,652.2
138.895658,35.35302,0,0,836,652.6
138.89563,35.353043,0,0,837,653.2
138.895597,35.353068,0,0,838,653.6
138.895558,35.353094,0,0,839,654
138.895523,35.353123,0,0,840,654.6
138.895479,35.353151,0,0,841,655
138.895435,35.353185,0,0,842,655.4
138.895395,35.353209,0,0,843,655.8
138.895346,35.353227,0,0,844,656.2
138.895297,35.353251,0,0,845,656.6
138.895248,35.353273,0,0,846,657
138.895194,35.353285,0,0,847,657.6
138.895118,35.353316,0,0,848,658.2
138.89509,35.353323,0,0,849,659
138.895031,35.353335,0,0,850,659.6
138.894916,35.353354,0,0,851,660.2
138.894888,35.353361,0,0,852,660.8
138.89486,35.353368,0,0,853,661.4
138.894802,35.35338,0,0,854,662
138.89474,35.353393,0,0,855,662.4
138.894681,35.353404,0,0,856,662.6
138.894623,35.353406,0,0,857,662.8
138.894558,35.353415,0,0,858,663
138.894412,35.353435,0,0,859,663
138.89437,35.353442,0,0,860,662.8
138.894328,35.353448,0,0,861,662.8
138.894199,35.353468,0,0,862,662.6
138.894153,35.353475,0,0,863,662.4
138.894014,35.353495,0,0,864,662.2
138.893966,35.353501,0,0,865,662
138.893867,35.353514,0,0,866,661.8
138.893767,35.353523,0,0,867,661.8
138.893667,35.353533,0,0,868,661.6
138.893568,35.353545,0,0,869,661.4
138.893464,35.353555,0,0,870,661.4
138.893355,35.353565,0,0,871,661.4
138.893248,35.353575,0,0,872,661.4
138.893135,35.353584,0,0,873,661.6
138.893023,35.353597,0,0,874,662.4
138.892902,35.353609,0,0,875,663
138.892774,35.353621,0,0,876,663.6
138.892654,35.353637,0,0,877,663.8
138.892532,35.353661,0,0,878,664
138.892348,35.353711,0,0,879,664
138.892163,35.35376,0,0,880,664
138.89209,35.353798,0,0,881,663.8
138.892017,35.353836,0,0,882,663.6
138.891871,35.353913,0,0,883,663.6
138.891725,35.353989,0,0,884,663.6
138.891617,35.354052,0,0,885,663.8
138.891505,35.354115,0,0,886,664
138.891395,35.354176,0,0,887,664.2
138.891304,35.354238,0,0,888,664.2
138.891256,35.354325,0,0,889,664.4
138.891239,35.354406,0,0,890,664.4
138.89126,35.354444,0,0,891,664.6
138.891282,35.354482,0,0,892,664.8
138.891349,35.354545,0,0,893,664.8
138.891436,35.354599,0,0,894,664.8
138.891546,35.35465,0,0,895,664.6
138.891649,35.354703,0,0,896,664.2
138.891754,35.354763,0,0,897,663.8
138.891863,35.354829,0,0,898,663.6
138.891965,35.354894,0,0,899,663.4
138.892064,35.354964,0,0,900,663.2
138.892154,35.355043,0,0,901,663
138.892235,35.355135,0,0,902,662.6
138.892308,35.355234,0,0,903,662.4
138.89241,35.355393,0,0,904,662.2
138.892512,35.355552,0,0,905,662
138.892577,35.355666,0,0,906,662
138.892644,35.355776,0,0,907,661.8
138.892712,35.355892,0,0,908,661.8
138.892781,35.356011,0,0,909,661.6
138.892857,35.356134,0,0,910,661.6
138.892937,35.356262,0,0,911,661
138.893012,35.35639,0,0,912,660
138.893088,35.356525,0,0,913,658.4
138.893171,35.356651,0,0,914,657.2
138.89325,35.356795,0,0,915,656
138.893336,35.356948,0,0,916,655.2
138.893411,35.35709,0,0,917,654.2
138.893488,35.357239,0,0,918,653.4
138.893569,35.357388,0,0,919,653
138.893651,35.357538,0,0,920,652.8
138.893734,35.357694,0,0,921,652.4
138.893819,35.357853,0,0,922,651.6
138.893905,35.358017,0,0,923,650
138.893991,35.358183,0,0,924,648
138.894073,35.358353,0,0,925,646.4
138.894153,35.358528,0,0,926,644.8
138.894248,35.358673,0,0,927,643
138.894338,35.358824,0,0,928,641.2
138.894435,35.358977,0,0,929,639.4
138.894534,35.359121,0,0,930,637.8
138.89465,35.359247,0,0,931,636.4
138.89479,35.359323,0,0,932,635.2
138.894931,35.359353,0,0,933,634.4
138.895109,35.359406,0,0,934,633.6
138.895359,35.359422,0,0,935,632.8
138.895571,35.359449,0,0,936,631.8
138.895761,35.359498,0,0,937,630.4
138.895944,35.359568,0,0,938,629
138.89611,35.359668,0,0,939,627.6
138.896264,35.359778,0,0,940,626.2
138.896401,35.359902,0,0,941,625
138.896525,35.360029,0,0,942,624
138.896634,35.360169,0,0,943,623
138.896712,35.360334,0,0,944,621.8
138.896784,35.360514,0,0,945,620.6
138.896853,35.360688,0,0,946,619.6
138.89695,35.360855,0,0,947,618.6
138.897084,35.361007,0,0,948,617.4
138.897239,35.361142,0,0,949,615.8
138.897411,35.361249,0,0,950,614.6
138.89759,35.361346,0,0,951,613.6
138.897767,35.361471,0,0,952,612.6
138.897951,35.361586,0,0,953,611.4
138.898129,35.361684,0,0,954,610.4
138.898307,35.361771,0,0,955,609.4
138.89849,35.361868,0,0,956,608.8
138.898692,35.361973,0,0,957,608.4
138.898862,35.362098,0,0,958,608.2
138.899016,35.362252,0,0,959,608.2
138.899162,35.362385,0,0,960,608.4
138.899298,35.362512,0,0,961,608.8
138.899414,35.362647,0,0,962,609.2
138.899517,35.362784,0,0,963,609.6
138.899617,35.362923,0,0,964,610
138.899722,35.36306,0,0,965,610.2
138.899834,35.363195,0,0,966,610.4
138.899997,35.363317,0,0,967,610.6
138.900165,35.363427,0,0,968,610.8
138.900346,35.363509,0,0,969,610.8
138.900438,35.363541,0,0,970,610.8
138.900531,35.363572,0,0,971,610.6
138.900716,35.363635,0,0,972,610.2
138.900994,35.363718,0,0,973,609.8
138.901089,35.363736,0,0,974,609.4
138.901427,35.363807,0,0,975,608.8
138.901575,35.363841,0,0,976,608
138.901871,35.36391,0,0,977,606.8
138.901871,35.36391,0,0,978,605.8
138.902208,35.364006,0,0,979,605
138.902352,35.364049,0,0,980,604.6
138.902641,35.364135,0,0,981,604.4
138.902835,35.364187,0,0,982,604.2
138.903027,35.364237,0,0,983,604.2
138.903218,35.36428,0,0,984,604.2
138.903316,35.364289,0,0,985,604.2
138.903414,35.364297,0,0,986,604.4
138.903609,35.364314,0,0,987,604.8
138.903805,35.364331,0,0,988,605
138.9041,35.364343,0,0,989,605.2
138.904198,35.364344,0,0,990,605.4
138.90449,35.364346,0,0,991,605.4
138.904586,35.364345,0,0,992,605.2
138.904777,35.364343,0,0,993,605.2
138.904961,35.364348,0,0,994,605
138.905148,35.364354,0,0,995,604.8
138.905345,35.36436,0,0,996,604.4
138.905541,35.364374,0,0,997,604.2
138.905746,35.364371,0,0,998,604
138.905939,35.364366,0,0,999,603.6
138.906136,35.364352,0,0,1000,603
138.906329,35.364327,0,0,1001,602.4
138.906526,35.364291,0,0,1002,601.8
138.906727,35.364257,0,0,1003,601
138.906932,35.364236,0,0,1004,599.6
138.907145,35.36424,0,0,1005,598
138.907365,35.364268,0,0,1006,595.8
138.907581,35.364325,0,0,1007,593.4
138.907798,35.364382,0,0,1008,591.4
138.908015,35.364432,0,0,1009,589.8
138.908411,35.364477,0,0,1010,588.8
138.908587,35.364478,0,0,1011,588.2
138.908939,35.364481,0,0,1012,587.6
138.90917,35.364459,0,0,1013,587
138.9094,35.364424,0,0,1014,586.4
138.909617,35.364334,0,0,1015,585.2
138.909838,35.364264,0,0,1016,583.4
138.910053,35.364183,0,0,1017,581.4
138.910268,35.364107,0,0,1018,579.2
138.91049,35.364041,0,0,1019,576.8
138.910715,35.363969,0,0,1020,574.8
138.91095,35.363908,0,0,1021,573.2
138.911192,35.363885,0,0,1022,572
138.911308,35.363898,0,0,1023,570.6
138.911425,35.363911,0,0,1024,568.2
138.911658,35.363937,0,0,1025,565.6
138.911875,35.364006,0,0,1026,564.4
138.912083,35.364087,0,0,1027,563.8
138.912286,35.364177,0,0,1028,563.4
138.912486,35.36427,0,0,1029,564.2
138.912667,35.364367,0,0,1030,565
138.912841,35.364472,0,0,1031,565.6
138.912999,35.364597,0,0,1032,566.2
138.913138,35.364732,0,0,1033,566.8
138.913257,35.364881,0,0,1034,567.4
138.913363,35.365038,0,0,1035,567.6
138.913461,35.365194,0,0,1036,567.8
138.913633,35.365416,0,0,1037,567.8
138.913805,35.365637,0,0,1038,567.8
138.913957,35.36575,0,0,1039,567.4
138.914141,35.365837,0,0,1040,566.4
138.914328,35.365879,0,0,1041,565
138.914523,35.365895,0,0,1042,564
138.914622,35.365891,0,0,1043,563.4
138.914721,35.365886,0,0,1044,563
138.914919,35.365876,0,0,1045,563
138.915117,35.365849,0,0,1046,563.2
138.915463,35.3658,0,0,1047,563.8
138.915611,35.365778,0,0,1048,564.6
138.915907,35.365735,0,0,1049,564.8
138.916096,35.365709,0,0,1050,565.4
138.916282,35.365686,0,0,1051,565.8
138.916374,35.365674,0,0,1052,566
138.916466,35.365661,0,0,1053,566
138.916649,35.365636,0,0,1054,566
138.916831,35.365608,0,0,1055,566.2
138.917013,35.365588,0,0,1056,566.6
138.917193,35.36556,0,0,1057,566.8
138.917369,35.365525,0,0,1058,567.2
138.917539,35.365473,0,0,1059,567.6
138.917725,35.365408,0,0,1060,567.8
138.917892,35.365341,0,0,1061,567.8
138.918061,35.365273,0,0,1062,567.8
138.918226,35.365207,0,0,1063,567.4
138.918393,35.365141,0,0,1064,566.6
138.918559,35.365076,0,0,1065,565.6
138.918721,35.365013,0,0,1066,565
138.918888,35.364948,0,0,1067,564.6
138.919058,35.364881,0,0,1068,564.4
138.919229,35.364815,0,0,1069,564.2
138.919398,35.364754,0,0,1070,564
138.919568,35.364692,0,0,1071,564
138.919743,35.364628,0,0,1072,564
138.919921,35.364565,0,0,1073,564
138.920103,35.364504,0,0,1074,563.8
138.920286,35.364443,0,0,1075,563.4
138.920469,35.364381,0,0,1076,563
138.920754,35.364289,0,0,1077,562.2
138.92085,35.364259,0,0,1078,561.2
138.921042,35.364198,0,0,1079,560.4
138.921237,35.364134,0,0,1080,559.6
138.921435,35.364068,0,0,1081,558.8
138.921633,35.364001,0,0,1082,558.4
138.921833,35.363932,0,0,1083,558
138.922037,35.363863,0,0,1084,557.8
138.922241,35.363795,0,0,1085,557.4
138.922449,35.363725,0,0,1086,556.8
138.922655,35.363655,0,0,1087,555.2
138.922863,35.363586,0,0,1088,553.8
138.923072,35.363517,0,0,1089,552.8
138.923282,35.363445,0,0,1090,552
138.923494,35.363375,0,0,1091,551
138.923708,35.363305,0,0,1092,549.6
138.923922,35.363236,0,0,1093,547.6
138.924136,35.363165,0,0,1094,545.2
138.924352,35.363094,0,0,1095,543.2
138.924571,35.363021,0,0,1096,541.4
138.92479,35.362948,0,0,1097,539.6
138.925014,35.362875,0,0,1098,537.6
138.92524,35.362803,0,0,1099,535.4
138.925467,35.362732,0,0,1100,533.6
138.925695,35.362664,0,0,1101,532.4
138.925926,35.362598,0,0,1102,531.4
138.926156,35.362534,0,0,1103,530.2
138.926386,35.362472,0,0,1104,528.8
138.926616,35.362412,0,0,1105,527.6
138.926843,35.362352,0,0,1106,526.6
138.927075,35.362293,0,0,1107,525.4
138.927309,35.362242,0,0,1108,524.6
138.927547,35.362194,0,0,1109,523.8
138.927789,35.362148,0,0,1110,523.2
138.92803,35.362104,0,0,1111,522.4
138.928274,35.362066,0,0,1112,521.2
138.928639,35.362008,0,0,1113,519.6
138.929003,35.36195,0,0,1114,517.6
138.929234,35.361908,0,0,1115,514.8
138.929339,35.361894,0,0,1116,512.6
138.929444,35.36188,0,0,1117,511.6
138.929654,35.361852,0,0,1118,511
138.929844,35.361866,0,0,1119,510.8
138.929986,35.36195,0,0,1120,511.8
138.930184,35.362096,0,0,1121,512.8
138.93024,35.362159,0,0,1122,513.4
138.930352,35.362284,0,0,1123,513.6
138.930554,35.36251,0,0,1124,513.6
138.930646,35.3626,0,0,1125,513
138.930829,35.362781,0,0,1126,512
138.931012,35.362962,0,0,1127,510.6
138.931012,35.362962,0,0,1128,509
138.931338,35.363236,0,0,1129,507.2
138.931338,35.363236,0,0,1130,505.2
138.931699,35.36349,0,0,1131,502.8
138.931699,35.36349,0,0,1132,500
138.932096,35.363735,0,0,1133,497.6
138.932199,35.363794,0,0,1134,495.4
138.932303,35.363852,0,0,1135,493.6
138.93251,35.363969,0,0,1136,492.6
138.932713,35.364077,0,0,1137,492.2
138.932909,35.364181,0,0,1138,492
138.9332,35.364334,0,0,1139,492
138.933295,35.364383,0,0,1140,492.4
138.933485,35.36448,0,0,1141,493.2
138.933668,35.364573,0,0,1142,494
138.933844,35.36466,0,0,1143,494.6
138.934004,35.36477,0,0,1144,495
138.934167,35.364873,0,0,1145,495.2
138.934333,35.364973,0,0,1146,495.6
138.934504,35.365067,0,0,1147,496.2
138.93467,35.365161,0,0,1148,496.8
138.934831,35.36525,0,0,1149,497.4
138.934988,35.365337,0,0,1150,497.6
138.935145,35.365424,0,0,1151,497.8
138.935411,35.365567,0,0,1152,497.8
138.93552,35.365623,0,0,1153,497.8
138.935737,35.365735,0,0,1154,497.6
138.935955,35.365847,0,0,1155,497.4
138.936124,35.36593,0,0,1156,496.8
138.936295,35.366038,0,0,1157,496.4
138.936465,35.366133,0,0,1158,495.8
138.936636,35.366229,0,0,1159,494.8
138.936791,35.366328,0,0,1160,493.8
138.936915,35.366438,0,0,1161,492.6
138.93699,35.366565,0,0,1162,492
138.937027,35.366701,0,0,1163,491.6
138.937051,35.366846,0,0,1164,491.2
138.937086,35.366996,0,0,1165,491.2
138.937144,35.36708,0,0,1166,491.4
138.937202,35.367164,0,0,1167,491.4
138.937319,35.367331,0,0,1168,491.8
138.937435,35.367499,0,0,1169,492
138.937525,35.367621,0,0,1170,492.4
138.937525,35.367621,0,0,1171,492.8
138.937615,35.367742,0,0,1172,493.2
138.937703,35.367864,0,0,1173,493.6
138.937831,35.368047,0,0,1174,493.8
138.937875,35.368106,0,0,1175,494.2
138.937963,35.368225,0,0,1176,494.4
138.938063,35.368336,0,0,1177,494.6
138.938156,35.368444,0,0,1178,494.8
138.938243,35.368553,0,0,1179,495
138.93832,35.368666,0,0,1180,495
138.938383,35.368783,0,0,1181,495.2
138.938436,35.368897,0,0,1182,495.6
138.938473,35.369007,0,0,1183,496.6
138.938495,35.369116,0,0,1184,498.2
138.9385,35.369223,0,0,1185,499.8
138.938491,35.369328,0,0,1186,501
138.938471,35.369425,0,0,1187,501.8
138.938443,35.369517,0,0,1188,502.2
138.938401,35.369604,0,0,1189,502.8
138.938348,35.369684,0,0,1190,503.6
138.938278,35.369756,0,0,1191,504.4
138.938205,35.369829,0,0,1192,505
138.938126,35.369892,0,0,1193,505.4
138.938045,35.369952,0,0,1194,505.8
138.93796,35.370008,0,0,1195,506
138.937876,35.37006,0,0,1196,506.4
138.937793,35.370105,0,0,1197,507.4
138.937712,35.370144,0,0,1198,508.2
138.937625,35.370172,0,0,1199,509.2
138.937544,35.370197,0,0,1200,510.2
138.937464,35.370216,0,0,1201,511.2
138.937388,35.370231,0,0,1202,512
138.93731,35.370243,0,0,1203,513.2
138.937236,35.370255,0,0,1204,514.2
138.937159,35.370266,0,0,1205,515
138.937083,35.370271,0,0,1206,515.6
138.937007,35.370274,0,0,1207,516.2
138.936935,35.370275,0,0,1208,516.6
138.936866,35.370274,0,0,1209,517
138.936799,35.370272,0,0,1210,517.6
138.936733,35.370269,0,0,1211,518.2
138.936668,35.370265,0,0,1212,518.8
138.936604,35.37026,0,0,1213,519.4
138.93654,35.370256,0,0,1214,520
138.936476,35.370252,0,0,1215,520.6
138.936413,35.37025,0,0,1216,521.2
138.936351,35.370248,0,0,1217,522
138.936289,35.370247,0,0,1218,522.6
138.936226,35.370249,0,0,1219,523
138.936162,35.37025,0,0,1220,523.4
138.9361,35.370251,0,0,1221,524
138.936037,35.370251,0,0,1222,524.4
138.935973,35.37025,0,0,1223,524.8
138.935909,35.370253,0,0,1224,525.4
138.935846,35.370253,0,0,1225,526.2
138.935784,35.370254,0,0,1226,526.8
138.935693,35.370257,0,0,1227,527.2
138.935663,35.370257,0,0,1228,527.8
138.935543,35.370254,0,0,1229,528.4
138.935512,35.370253,0,0,1230,528.6
138.935481,35.370251,0,0,1231,529
138.935422,35.370247,0,0,1232,529.4
138.935361,35.370243,0,0,1233,530
138.935303,35.370244,0,0,1234,530.4
138.935241,35.370243,0,0,1235,531
138.93518,35.370242,0,0,1236,531.6
138.93512,35.370242,0,0,1237,532
138.935026,35.370244,0,0,1238,532.4
138.934996,35.370243,0,0,1239,533
138.934936,35.370243,0,0,1240,533.8
138.934874,35.370241,0,0,1241,534.2
138.93481,35.37024,0,0,1242,534.6
138.934743,35.370236,0,0,1243,535.2
138.93468,35.370234,0,0,1244,535.6
138.934619,35.370231,0,0,1245,536
138.934557,35.370225,0,0,1246,536.4
138.934489,35.370221,0,0,1247,536.8
138.934422,35.370218,0,0,1248,537.2
138.93436,35.370217,0,0,1249,537.6
138.934293,35.370215,0,0,1250,537.8
138.934228,35.370213,0,0,1251,538.2
138.934165,35.370213,0,0,1252,538.4
138.9341,35.37021,0,0,1253,539
138.934033,35.370208,0,0,1254,539.4
138.933966,35.370205,0,0,1255,539.8
138.933898,35.370205,0,0,1256,540.2
138.933829,35.370205,0,0,1257,540.8
138.933765,35.370211,0,0,1258,541.4
138.933702,35.370218,0,0,1259,541.8
138.933638,35.370228,0,0,1260,542.2
138.933574,35.370238,0,0,1261,542.4
138.933512,35.370254,0,0,1262,542.6
138.93345,35.370271,0,0,1263,542.8
138.933386,35.370288,0,0,1264,543.2
138.933323,35.370306,0,0,1265,543.6
138.933263,35.370331,0,0,1266,544.2
138.933203,35.37036,0,0,1267,544.6
138.933144,35.37039,0,0,1268,545
138.933086,35.370422,0,0,1269,545.4
138.93303,35.370459,0,0,1270,545.8
138.932973,35.370498,0,0,1271,546.4
138.932918,35.370541,0,0,1272,546.8
138.932861,35.370588,0,0,1273,547.2
138.932805,35.370638,0,0,1274,547.4
138.932751,35.370694,0,0,1275,547.6
138.932698,35.370752,0,0,1276,547.8
138.932646,35.37081,0,0,1277,547.8
138.932594,35.37087,0,0,1278,548.2
138.93254,35.370933,0,0,1279,548.4
138.932484,35.370997,0,0,1280,548.6
138.932425,35.371061,0,0,1281,548.8
138.932366,35.371126,0,0,1282,549
138.932306,35.371189,0,0,1283,549.2
138.932242,35.371255,0,0,1284,549.6
138.932181,35.371321,0,0,1285,549.8
138.932119,35.371388,0,0,1286,550
138.932057,35.371457,0,0,1287,550.2
138.931995,35.371527,0,0,1288,550.6
138.931935,35.371599,0,0,1289,551
138.931877,35.371677,0,0,1290,551.4
138.931825,35.371759,0,0,1291,551.6
138.931784,35.371848,0,0,1292,552
138.931763,35.371943,0,0,1293,552
138.931768,35.372042,0,0,1294,552
138.931792,35.372144,0,0,1295,552
138.931833,35.372247,0,0,1296,552
138.931896,35.372342,0,0,1297,551.8
138.931976,35.372427,0,0,1298,551.6
138.93206,35.37251,0,0,1299,551.4
138.932146,35.372594,0,0,1300,551.4
138.932237,35.372676,0,0,1301,551.4
138.932326,35.372763,0,0,1302,551.2
138.932415,35.372849,0,0,1303,551.2
138.932504,35.372935,0,0,1304,551.2
138.932633,35.373066,0,0,1305,551.2
138.932674,35.37311,0,0,1306,551.2
138.932756,35.373198,0,0,1307,551.2
138.932807,35.373295,0,0,1308,551.2
138.932818,35.373398,0,0,1309,551
138.932752,35.373541,0,0,1310,551
138.932685,35.373683,0,0,1311,551
138.932597,35.373706,0,0,1312,551
138.932509,35.37373,0,0,1313,551.2
138.93242,35.373753,0,0,1314,551.6
138.932332,35.373776,0,0,1315,552
138.931978,35.373869,0,0,1316,552.2
138.931849,35.373826,0,0,1317,552.4
138.931751,35.373791,0,0,1318,552.6
138.931667,35.373731,0,0,1319,552.8
138.931575,35.373649,0,0,1320,553
138.931506,35.373589,0,0,1321,553.6
138.931454,35.373529,0,0,1322,554
138.931395,35.373479,0,0,1323,554.8
138.931335,35.373431,0,0,1324,555.6
138.931276,35.373385,0,0,1325,556.6
138.931221,35.373334,0,0,1326,557.8
138.931174,35.373282,0,0,1327,558.8
138.931174,35.373282,0,0,1328,559.8
138.931083,35.373177,0,0,1329,560.6
138.931053,35.373141,0,0,1330,561.6
138.931024,35.373104,0,0,1331,562.2
138.930966,35.37303,0,0,1332,562.8
138.930966,35.37303,0,0,1333,563.2
138.930898,35.372943,0,0,1334,563.6
138.93088,35.372921,0,0,1335,564.2
138.930863,35.372899,0,0,1336,565
138.930827,35.372854,0,0,1337,566
138.930789,35.372817,0,0,1338,566.4
138.930699,35.372744,0,0,1339,566.8
138.930675,35.372725,0,0,1340,567.2
138.930652,35.372706,0,0,1341,567.4
138.930604,35.372669,0,0,1342,567.8
138.930555,35.372634,0,0,1343,568.4
138.930461,35.372563,0,0,1344,569.2
138.930408,35.372529,0,0,1345,569.8
138.930408,35.372529,0,0,1346,570.2
138.930331,35.372477,0,0,1347,570.6
138.930307,35.372459,0,0,1348,571
138.930258,35.372427,0,0,1349,571.2
138.93019,35.372376,0,0,1350,571.6
138.930167,35.37236,0,0,1351,572.2
138.930116,35.37233,0,0,1352,572.6
138.930069,35.372297,0,0,1353,573.2
138.930025,35.372265,0,0,1354,573.8
138.929979,35.372233,0,0,1355,574.4
138.929929,35.372197,0,0,1356,575.2
138.92988,35.372164,0,0,1357,575.8
138.929834,35.372129,0,0,1358,576.4
138.929788,35.372096,0,0,1359,577
138.929693,35.372028,0,0,1360,577.2
138.929659,35.372011,0,0,1361,577.4
138.929626,35.371993,0,0,1362,577.6
138.92952,35.371941,0,0,1363,577.4
138.929481,35.371924,0,0,1364,577
138.929401,35.37189,0,0,1365,576.6
138.929318,35.371858,0,0,1366,576.4
138.929231,35.371827,0,0,1367,576.2
138.929136,35.3718,0,0,1368,576.2
138.929035,35.371783,0,0,1369,576
138.928935,35.371783,0,0,1370,576
138.92883,35.371787,0,0,1371,576
138.928728,35.371797,0,0,1372,576.2
138.928621,35.37181,0,0,1373,576.6
138.928512,35.371823,0,0,1374,577.4
138.9284,35.371831,0,0,1375,577.8
138.928287,35.371839,0,0,1376,578.4
138.928175,35.371844,0,0,1377,578.6
138.92806,35.371837,0,0,1378,578.6
138.92795,35.371821,0,0,1379,578.6
138.927843,35.371796,0,0,1380,578.4
138.92773,35.371773,0,0,1381,577.8
138.927621,35.371771,0,0,1382,577.6
138.927519,35.371767,0,0,1383,577.4
138.927415,35.371751,0,0,1384,577.2
138.927319,35.371773,0,0,1385,577.4
138.927285,35.371749,0,0,1386,577.8
138.927329,35.371863,0,0,1387,579.2
138.927369,35.371927,0,0,1388,580.4
138.927433,35.371988,0,0,1389,581
138.927581,35.37207,0,0,1390,581.2
138.92773,35.372151,0,0,1391,581.2
138.92783,35.372211,0,0,1392,580.6
138.927943,35.372275,0,0,1393,580.2
138.928047,35.372342,0,0,1394,580
138.928107,35.372385,0,0,1395,579.8
138.928168,35.372427,0,0,1396,579.8
